!CSV A.01.01,,,,,,,,
!Keysight Technologies,E5080A,MY55100348,A.12.55.09,,,,,
!Date: Thursday, April 25, 2019 16:56:09,,,,,,
!Source: Standard,,,,,,,,
,,,,,,,,
BEGIN CH1_DATA,,,,,,,,
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
5141530000,0.31054804,149.29559,0.71323746,7.8247519,0.7131831,7.9117198,0.23563211,-40.988335
5141536000,0.31057942,149.27371,0.71318817,7.8505034,0.71321636,7.9322128,0.23612821,-40.883049
5141542000,0.31052157,149.26892,0.7127974,7.8599486,0.71354473,7.9045677,0.23551825,-40.932625
5141548000,0.31079891,149.33183,0.71308237,7.8570175,0.71308583,7.9250369,0.23591426,-40.982639
5141554000,0.31047314,149.30807,0.71322703,7.8305693,0.71303099,7.897325,0.23580416,-41.027935
5141560000,0.31062391,149.28206,0.71312946,7.8379803,0.71310163,7.923162,0.2354266,-40.927082
5141566000,0.31062883,149.26067,0.7134757,7.8432207,0.71311396,7.9132018,0.23591606,-40.981133
5141572000,0.31081581,149.21756,0.71321911,7.8507867,0.7133407,7.8938761,0.23610699,-40.936123
5141578000,0.31043491,149.26962,0.71373934,7.8110285,0.71310252,7.8804727,0.23604934,-41.07798
5141584000,0.31059837,149.2645,0.71282715,7.8188405,0.71341193,7.9220405,0.23610459,-41.008881
5141590000,0.31051055,149.25153,0.71330726,7.7930589,0.71313989,7.878252,0.23587745,-41.060215
5141596000,0.31083128,149.28407,0.71297008,7.805841,0.71317953,7.8893476,0.235818,-41.011627
5141602000,0.31063777,149.26909,0.71320182,7.8052135,0.71356148,7.8752108,0.23629783,-41.121262
5141608000,0.31091574,149.31651,0.71291631,7.7872133,0.71323729,7.90274,0.23610821,-41.121399
5141614000,0.31038296,149.36121,0.71290261,7.7933297,0.71309614,7.8995628,0.23587792,-41.019974
5141620000,0.31032985,149.23096,0.71328038,7.806458,0.7133643,7.8758879,0.23635237,-41.084068
5141626000,0.31076807,149.24847,0.71309102,7.7690058,0.7133581,7.882771,0.2361846,-41.092606
5141632000,0.31043363,149.25029,0.71309847,7.7925005,0.7132833,7.8676105,0.23619232,-41.062378
5141638000,0.31061471,149.21173,0.71325678,7.8279228,0.71312666,7.8329873,0.23632696,-41.117928
5141644000,0.31061411,149.21033,0.71302766,7.8101363,0.71339601,7.844429,0.23620877,-41.029793
5141650000,0.31070033,149.23317,0.71337861,7.7894483,0.71313441,7.8788462,0.23612243,-41.06636
5141656000,0.31070656,149.3194,0.71299976,7.8028893,0.7131142,7.8426805,0.2361102,-41.056442
5141662000,0.31062585,149.22844,0.71307415,7.8146243,0.71330208,7.8097253,0.23634872,-41.104202
5141668000,0.31094113,149.23218,0.71280855,7.7620125,0.71305662,7.886291,0.23591778,-41.079556
5141674000,0.31062311,149.20122,0.71316868,7.7694683,0.71321672,7.8534694,0.23579937,-41.177696
5141680000,0.31100532,149.27966,0.71315205,7.8016214,0.71306372,7.8671546,0.23609783,-41.065708
5141686000,0.31052002,149.26872,0.71279693,7.79492,0.71328217,7.8467913,0.23614101,-41.149242
5141692000,0.31065962,149.2506,0.7131719,7.7807264,0.71343756,7.8218269,0.23666553,-41.144787
5141698000,0.31075478,149.2164,0.71305281,7.7648101,0.71313864,7.8421192,0.23632948,-41.131668
5141704000,0.31073776,149.31036,0.71301824,7.7477098,0.71292335,7.8465881,0.23556057,-41.193508
5141710000,0.31061816,149.32603,0.7130428,7.7648501,0.712919,7.8574071,0.23627776,-41.11076
5141716000,0.31024206,149.26958,0.71282023,7.7382731,0.7133562,7.8591342,0.236507,-40.957184
5141722000,0.31081265,149.21521,0.71301842,7.7615223,0.71309,7.8124285,0.2358932,-41.19622
5141728000,0.3109076,149.30727,0.71290559,7.7196174,0.71320283,7.827374,0.23595691,-41.191082
5141734000,0.31027567,149.22389,0.71300769,7.7294836,0.71275085,7.8068032,0.23567283,-41.101608
5141740000,0.31075373,149.31819,0.71250653,7.7271843,0.71304607,7.8430748,0.23596303,-41.271942
5141746000,0.31117684,149.16766,0.71322042,7.7649236,0.71274555,7.8205829,0.2358654,-41.125828
5141752000,0.31062073,149.22418,0.71308357,7.7681537,0.71309495,7.7720261,0.23621091,-41.236153
5141758000,0.31071618,149.27751,0.71276164,7.7169042,0.7129004,7.788743,0.23616816,-41.147289
5141764000,0.31049725,149.26736,0.71374685,7.7272892,0.71289128,7.7848711,0.23639557,-41.24659
5141770000,0.31042051,149.19415,0.71332872,7.7148514,0.71318084,7.8203936,0.23594925,-41.248028
5141776000,0.31069773,149.19786,0.71310663,7.7167187,0.7129575,7.7905436,0.23581365,-41.206013
5141782000,0.31064463,149.23853,0.71302462,7.7114868,0.71322274,7.7999549,0.23619922,-41.325558
5141788000,0.31071761,149.20435,0.71274966,7.7242932,0.71314996,7.7750587,0.23631984,-41.221725
5141794000,0.31055656,149.26392,0.71236014,7.7111511,0.71303076,7.7693515,0.23574261,-41.261093
5141800000,0.31089121,149.29027,0.7126165,7.7255287,0.71292514,7.7884698,0.23623192,-41.271919
5141806000,0.31069106,149.23849,0.71278018,7.6943302,0.71302736,7.7761526,0.23618248,-41.273918
5141812000,0.31063059,149.24544,0.71268022,7.7071385,0.71307778,7.7704458,0.23665506,-41.332489
5141818000,0.31055555,149.2845,0.71268618,7.7034922,0.71298009,7.7472215,0.23610826,-41.30331
5141824000,0.31114137,149.23398,0.71305865,7.7107782,0.71259803,7.7683697,0.23640142,-41.25246
5141830000,0.31110233,149.2471,0.7126562,7.6763115,0.71274006,7.767252,0.23602235,-41.313824
5141836000,0.31062976,149.28094,0.71229535,7.6755219,0.71292019,7.7730098,0.23596472,-41.3708
5141842000,0.31088629,149.20917,0.7127744,7.6689682,0.713103,7.7574449,0.23676421,-41.390877
5141848000,0.31072864,149.26344,0.71296811,7.6775289,0.71319062,7.7599635,0.23670207,-41.35548
5141854000,0.31045654,149.19963,0.71329892,7.6867743,0.71263778,7.7453995,0.23654498,-41.29158
5141860000,0.31035748,149.2169,0.71294934,7.6560411,0.712897,7.722146,0.23614778,-41.415016
5141866000,0.31099039,149.23836,0.71291882,7.6778474,0.71267867,7.7271423,0.23598228,-41.489574
5141872000,0.31068984,149.21393,0.71300447,7.6877594,0.71280301,7.749011,0.23612143,-41.365112
5141878000,0.31056619,149.20081,0.71298862,7.6759973,0.7132231,7.7258978,0.23660435,-41.392605
5141884000,0.31048864,149.22844,0.71308064,7.6859446,0.71310699,7.7356272,0.23662528,-41.314198
5141890000,0.31075636,149.20827,0.71315092,7.6422849,0.71293896,7.7444835,0.23624532,-41.345978
5141896000,0.3106713,149.13443,0.71299839,7.6922984,0.71303535,7.7140045,0.23653109,-41.334793
5141902000,0.31092766,149.19955,0.7130807,7.6715617,0.71303719,7.7355947,0.23664835,-41.443233
5141908000,0.3110067,149.19562,0.71277606,7.6721597,0.71314597,7.7049937,0.23635696,-41.420719
5141914000,0.31063563,149.22972,0.71285963,7.6611443,0.71297127,7.7158866,0.23665954,-41.46294
5141920000,0.31082907,149.21724,0.71292537,7.6173701,0.71299726,7.700201,0.23594649,-41.493343
5141926000,0.31080264,149.20137,0.71269733,7.6306872,0.71293002,7.6978502,0.23633195,-41.465012
5141932000,0.31086579,149.26208,0.71277714,7.644948,0.71288216,7.7123723,0.23650937,-41.528721
5141938000,0.31088674,149.18462,0.71284586,7.6289029,0.71334249,7.7047138,0.2365007,-41.432537
5141944000,0.31060484,149.2101,0.71301425,7.6085558,0.71242213,7.7154179,0.23630378,-41.424667
5141950000,0.3112016,149.23367,0.71285963,7.6612473,0.71256202,7.6969404,0.23644669,-41.44146
5141956000,0.31079453,149.23906,0.71256906,7.6254854,0.71298683,7.6916332,0.23604628,-41.426228
5141962000,0.31055924,149.23576,0.71268147,7.6122818,0.71315157,7.7059107,0.23645769,-41.574306
5141968000,0.3108176,149.17656,0.7125867,7.6109881,0.71318638,7.6841054,0.23657106,-41.528416
5141974000,0.31091028,149.20184,0.71290499,7.6175394,0.71254057,7.6808271,0.23592478,-41.58416
5141980000,0.3107872,149.12674,0.71314454,7.6082673,0.71340698,7.6708803,0.23666772,-41.542114
5141986000,0.31091437,149.26732,0.71280354,7.5934305,0.71273094,7.7113876,0.23633303,-41.443012
5141992000,0.31063369,149.24956,0.71281892,7.5762329,0.71279854,7.662703,0.23668692,-41.648754
5141998000,0.31081098,149.19102,0.71258479,7.6111465,0.71295214,7.656601,0.23651549,-41.561752
5142004000,0.31077319,149.11592,0.71317029,7.6153417,0.71280605,7.6801353,0.23608805,-41.49699
5142010000,0.31095225,149.10083,0.7127654,7.5765853,0.71274263,7.6740413,0.23644386,-41.493187
5142016000,0.31091976,149.18469,0.71301854,7.6129355,0.71275944,7.6264243,0.23669118,-41.577202
5142022000,0.31096017,149.19548,0.71259159,7.5743318,0.71276557,7.6746483,0.23634717,-41.551994
5142028000,0.31119075,149.21947,0.7127884,7.6089749,0.71280622,7.6668763,0.23647694,-41.5592
5142034000,0.3107388,149.22635,0.71233028,7.5976028,0.7128455,7.6502328,0.2360592,-41.649502
5142040000,0.31118718,149.20006,0.71299815,7.5682468,0.71263897,7.6802616,0.23641001,-41.554668
5142046000,0.31085074,149.23975,0.71247882,7.588768,0.71250403,7.6714807,0.23653983,-41.50927
5142052000,0.31119835,149.121,0.71277606,7.6099339,0.71281284,7.6667943,0.2365482,-41.562458
5142058000,0.31073311,149.18968,0.71248519,7.5533605,0.71264416,7.6411386,0.23614199,-41.623386
5142064000,0.31077752,149.22523,0.71273673,7.5455303,0.71281272,7.637423,0.23665141,-41.649612
5142070000,0.31083605,149.20486,0.71277744,7.5889864,0.7128588,7.6457644,0.23687279,-41.660294
5142076000,0.31114095,149.17992,0.71287066,7.5437722,0.71312428,7.658267,0.23670173,-41.606667
5142082000,0.31077787,149.159,0.71307468,7.5741019,0.7125926,7.617559,0.23666379,-41.642323
5142088000,0.31110311,149.14665,0.71296895,7.5465965,0.71254891,7.6490531,0.23643,-41.68301
5142094000,0.31087685,149.20486,0.71299672,7.5724993,0.71251589,7.601501,0.23623882,-41.651287
5142100000,0.31066751,149.18077,0.71276391,7.5194588,0.71266794,7.6011143,0.23661478,-41.754429
5142106000,0.31074646,149.21629,0.71265322,7.5356097,0.7128185,7.5939393,0.23676331,-41.64576
5142112000,0.31077433,149.2673,0.71250093,7.5418873,0.71253288,7.5965929,0.23650214,-41.712097
5142118000,0.31071132,149.22498,0.71307862,7.5418711,0.7124694,7.5966458,0.23643091,-41.735943
5142124000,0.31090185,149.20474,0.71243316,7.5705042,0.71310592,7.5797095,0.23697667,-41.622173
5142130000,0.31087071,149.19872,0.71288842,7.5568275,0.71233487,7.5929875,0.23672776,-41.698689
5142136000,0.31088999,149.26505,0.71267623,7.5284514,0.71266711,7.5806112,0.2365645,-41.684174
5142142000,0.31087631,149.1563,0.71312422,7.5139279,0.71251947,7.6047926,0.23634367,-41.768036
5142148000,0.31085745,149.26048,0.71260053,7.4988914,0.71278465,7.6032624,0.23689425,-41.764843
5142154000,0.31089419,149.1609,0.71276057,7.5182858,0.71288347,7.5878167,0.23710623,-41.775391
5142160000,0.31057414,149.1461,0.71245307,7.5250697,0.71277535,7.575974,0.23637292,-41.739101
5142166000,0.31096035,149.2155,0.71222872,7.5059624,0.71239775,7.576622,0.23656245,-41.795563
5142172000,0.3108232,149.1539,0.71302021,7.5214906,0.71274024,7.5656195,0.23643117,-41.863556
5142178000,0.31101623,149.1759,0.71232969,7.5296383,0.71257186,7.5644207,0.2364959,-41.715931
5142184000,0.31045845,149.20055,0.71274978,7.4902878,0.71256351,7.5267158,0.23657428,-41.797981
5142190000,0.31082401,149.10432,0.71262163,7.5084853,0.71298611,7.5354004,0.23689918,-41.884968
5142196000,0.31068712,149.18414,0.71230602,7.475595,0.71257854,7.5460229,0.23648553,-41.854279
5142202000,0.31111977,149.19707,0.71284783,7.487812,0.712439,7.6172185,0.23668247,-41.780922
5142208000,0.31045344,149.23039,0.71261513,7.4735327,0.7127862,7.5435233,0.23665486,-41.789249
5142214000,0.31077558,149.1626,0.71252257,7.4624581,0.71261257,7.5585699,0.2367644,-41.880581
5142220000,0.31117442,149.12248,0.71297258,7.4895072,0.71289754,7.5271006,0.23672217,-41.907372
5142226000,0.31081429,149.21436,0.71247631,7.4683867,0.71267474,7.5230718,0.23694943,-41.852589
5142232000,0.31118059,149.11151,0.712919,7.4737673,0.71260184,7.5489206,0.23675999,-41.79845
5142238000,0.31076482,149.16281,0.71270919,7.4515128,0.71259797,7.5671625,0.23644355,-41.858929
5142244000,0.31071082,149.19487,0.71275485,7.4656391,0.71308821,7.5394926,0.23700166,-41.771172
5142250000,0.31091684,149.14316,0.71280432,7.4745288,0.71255797,7.4937191,0.23710062,-42.070847
5142256000,0.31058997,149.19366,0.71226907,7.4457183,0.71278012,7.5363359,0.23648138,-41.933559
5142262000,0.31101722,149.1716,0.71206939,7.4604492,0.71270978,7.5524945,0.2365723,-41.921986
5142268000,0.31096351,149.19109,0.71233523,7.4427061,0.71228504,7.5173688,0.23631175,-41.897755
5142274000,0.31101239,149.18269,0.71273279,7.4845247,0.71241176,7.5257707,0.2372656,-41.838432
5142280000,0.31085116,149.15511,0.71291345,7.4346595,0.71235144,7.5178595,0.23697528,-41.937103
5142286000,0.31106752,149.18294,0.71230853,7.4246917,0.71257693,7.5480676,0.23650543,-41.823429
5142292000,0.31114,149.19768,0.71261328,7.4460778,0.71264052,7.4832082,0.23698138,-41.960026
5142298000,0.31127298,149.2059,0.71230429,7.4302411,0.71249741,7.5197601,0.23723242,-41.944344
5142304000,0.31072021,149.21141,0.7127797,7.4341469,0.7123785,7.4965758,0.23736936,-41.987808
5142310000,0.31116867,149.06287,0.71249872,7.426435,0.71234602,7.5386181,0.23698518,-41.958447
5142316000,0.31108725,149.08067,0.71239626,7.4251199,0.71234101,7.5054865,0.23656142,-41.893272
5142322000,0.31096444,149.18074,0.71312177,7.4178896,0.71239358,7.507236,0.23683031,-42.00816
5142328000,0.31117982,149.15318,0.71249545,7.399488,0.71209395,7.4819942,0.23636597,-42.034756
5142334000,0.31093237,149.20128,0.71190566,7.3974943,0.71250492,7.5044885,0.23629993,-41.987221
5142340000,0.31100318,149.1832,0.71217364,7.4184155,0.71243495,7.4597139,0.23636857,-42.085625
5142346000,0.31101984,149.13116,0.7127946,7.4120998,0.7123214,7.4774179,0.23662955,-42.022255
5142352000,0.31124595,149.18385,0.7125653,7.4367585,0.71230483,7.4837513,0.23678701,-42.037937
5142358000,0.31074935,149.18982,0.712044,7.4132404,0.71252686,7.4891915,0.23637673,-41.948811
5142364000,0.31098264,149.235,0.71227098,7.4115238,0.71242476,7.458138,0.23700507,-42.106106
5142370000,0.31115058,149.10785,0.71242028,7.4024534,0.71287107,7.4570332,0.23663265,-42.035534
5142376000,0.311221,149.15347,0.71260881,7.390923,0.71268821,7.5064106,0.23704399,-41.970158
5142382000,0.31103688,149.09364,0.71266139,7.4109397,0.71215475,7.4689965,0.23692116,-42.023518
5142388000,0.31058556,149.15251,0.71244556,7.3536925,0.71247476,7.444376,0.23681179,-42.061733
5142394000,0.3111867,149.24045,0.71241289,7.4040141,0.71223313,7.4562111,0.23681471,-42.063702
5142400000,0.31095833,149.15126,0.71262324,7.3540511,0.71233094,7.4482298,0.23716919,-42.102573
5142406000,0.3110463,149.17555,0.71289778,7.3713555,0.71253514,7.4234886,0.23719332,-42.27499
5142412000,0.31117541,149.15329,0.71215057,7.3922191,0.71244729,7.4349461,0.23678032,-42.124168
5142418000,0.31097278,149.13939,0.71245164,7.3613954,0.71229982,7.4565024,0.23693873,-42.022327
5142424000,0.31125319,149.16367,0.71246678,7.3761768,0.71252787,7.4792562,0.23711827,-42.163757
5142430000,0.31122196,149.11223,0.71226829,7.3306594,0.71226305,7.4321995,0.23656216,-42.262539
5142436000,0.31065583,149.02718,0.71248168,7.3523955,0.71262854,7.42553,0.23680004,-42.119076
5142442000,0.31110907,149.09431,0.71266711,7.3994393,0.7126233,7.4278522,0.23712863,-42.139008
5142448000,0.31136182,149.07762,0.71269041,7.3800187,0.71255255,7.4166026,0.23712443,-42.215691
5142454000,0.31102386,149.15846,0.71232724,7.3132801,0.71241099,7.4447098,0.23710129,-42.2262
5142460000,0.31071246,149.12837,0.71234047,7.3006468,0.71268415,7.4205141,0.23705581,-42.179672
5142466000,0.31050184,149.14981,0.71225923,7.3218799,0.71236348,7.4167223,0.23719501,-42.190342
5142472000,0.31108448,149.06114,0.71227509,7.32441,0.71261775,7.4326715,0.23682469,-42.120407
5142478000,0.31087586,149.06433,0.71250129,7.362184,0.71268725,7.4072814,0.23714548,-42.251728
5142484000,0.31083196,149.1355,0.71212769,7.3325324,0.71292973,7.4044971,0.23689826,-42.222965
5142490000,0.31081191,149.138,0.71216094,7.3241067,0.71225446,7.3941436,0.23676717,-42.210541
5142496000,0.31103852,149.08919,0.71218991,7.3285847,0.71232563,7.4388103,0.23696813,-42.262165
5142502000,0.31124568,149.12253,0.71208805,7.3220882,0.71235156,7.4141455,0.23658876,-42.154606
5142508000,0.31120017,149.09088,0.713,7.3241596,0.71197921,7.4126744,0.23689684,-42.217258
5142514000,0.31167588,149.11914,0.71244228,7.3418727,0.71250921,7.3829298,0.23720314,-42.177731
5142520000,0.3112205,149.11696,0.71223575,7.296319,0.71231127,7.3897882,0.23682757,-42.250095
5142526000,0.31100982,149.15933,0.71229273,7.3034616,0.7125473,7.3608384,0.2368914,-42.285923
5142532000,0.31113842,149.12244,0.71235853,7.3404555,0.71261191,7.3707442,0.23726159,-42.314663
5142538000,0.31119147,149.12492,0.7117821,7.3108425,0.7125563,7.3857083,0.23674542,-42.29184
5142544000,0.31104144,149.07498,0.71255857,7.3058763,0.71224886,7.3824329,0.2373127,-42.320789
5142550000,0.31114927,149.08717,0.71230859,7.2975612,0.71268773,7.3678641,0.2369826,-42.321873
5142556000,0.31094992,149.13255,0.71239841,7.2838144,0.71244925,7.3869386,0.2370315,-42.260155
5142562000,0.31089008,149.07779,0.71233892,7.2624917,0.71248627,7.3458257,0.23671204,-42.32095
5142568000,0.31106108,149.17641,0.71242976,7.2943277,0.71201539,7.369029,0.23694451,-42.3265
5142574000,0.31121871,149.16173,0.71176684,7.2853947,0.71242505,7.3657069,0.23667385,-42.327419
5142580000,0.31104386,149.12907,0.71264118,7.2682571,0.71224564,7.3660135,0.23714384,-42.316471
5142586000,0.3111476,149.14685,0.71248555,7.2881236,0.71264273,7.3875022,0.23724039,-42.264515
5142592000,0.31068027,149.09575,0.7121641,7.2330141,0.71208292,7.3549776,0.23704305,-42.36816
5142598000,0.31105104,149.19743,0.71234429,7.2951288,0.71247911,7.3290434,0.23690356,-42.342693
5142604000,0.31121778,149.1933,0.71224582,7.272953,0.7120111,7.3763132,0.23676266,-42.405037
5142610000,0.31088114,149.11594,0.71204019,7.2805257,0.71243113,7.3374949,0.23724686,-42.334465
5142616000,0.31126663,149.07756,0.71237963,7.2758718,0.71258742,7.3275166,0.23715694,-42.441566
5142622000,0.31133109,149.06578,0.71242076,7.277751,0.71215713,7.348773,0.23687001,-42.262775
5142628000,0.31109959,149.1302,0.71218789,7.2706409,0.71227306,7.3445759,0.23687042,-42.474686
5142634000,0.31131893,149.09641,0.71245402,7.2502384,0.7123121,7.3692799,0.23724708,-42.391281
5142640000,0.31134868,149.20215,0.7119292,7.2174463,0.71199727,7.3364701,0.23657589,-42.375683
5142646000,0.31117946,149.11406,0.71221089,7.2373848,0.7123841,7.3246617,0.23710686,-42.410915
5142652000,0.31131583,149.08672,0.71212065,7.251832,0.71244001,7.3318992,0.23682784,-42.379612
5142658000,0.31127813,149.11415,0.71193314,7.2363591,0.71186692,7.3070011,0.23691843,-42.491314
5142664000,0.31084904,149.14575,0.71203482,7.243763,0.71225613,7.2947316,0.23687708,-42.393543
5142670000,0.31099164,149.12627,0.7121911,7.2177596,0.71190268,7.3178425,0.23692116,-42.476295
5142676000,0.3116146,149.1115,0.71234101,7.2469683,0.71198428,7.3043323,0.23757876,-42.492004
5142682000,0.31117555,149.10301,0.7120176,7.2278266,0.71237952,7.2831435,0.23734793,-42.589561
5142688000,0.31142646,149.12517,0.71247214,7.2388973,0.71214449,7.2887526,0.23725553,-42.523659
5142694000,0.31124285,149.16118,0.71229893,7.2474232,0.71200907,7.2895007,0.23758766,-42.46019
5142700000,0.31083176,149.09438,0.71232063,7.1971292,0.71194106,7.3133945,0.23720616,-42.420532
5142706000,0.31096259,149.13716,0.71157533,7.2223916,0.71241069,7.2656069,0.23694964,-42.573799
5142712000,0.31117624,149.06075,0.71241581,7.2053227,0.7123521,7.3075752,0.23711213,-42.47147
5142718000,0.31106704,149.14328,0.7120142,7.2384486,0.71238726,7.2771091,0.23709016,-42.508907
5142724000,0.3112365,149.08292,0.71191472,7.2376485,0.7126562,7.2903581,0.23733103,-42.53479
5142730000,0.31091166,149.05389,0.71195269,7.1821899,0.71213806,7.2672515,0.2372776,-42.536354
5142736000,0.31144965,149.04175,0.7125473,7.2163372,0.71211016,7.2766547,0.23738554,-42.50948
5142742000,0.31094435,149.13588,0.71212232,7.2343016,0.71229059,7.2273321,0.23750663,-42.559177
5142748000,0.31130752,149.13052,0.7119348,7.179976,0.71231365,7.2713375,0.23696741,-42.590816
5142754000,0.31111059,149.06952,0.71246481,7.1771297,0.71216542,7.2488446,0.23734535,-42.544975
5142760000,0.31093433,149.18294,0.71187252,7.1638527,0.71228695,7.2476335,0.2371653,-42.618717
5142766000,0.31109461,149.18425,0.71223879,7.1578422,0.71197027,7.2434244,0.23669906,-42.631943
5142772000,0.31150159,149.07986,0.71182621,7.1853437,0.7120015,7.2527671,0.23681234,-42.576267
5142778000,0.3111918,149.08481,0.7120207,7.1495399,0.71203882,7.2547092,0.2369339,-42.598728
5142784000,0.31121087,149.05086,0.71214306,7.1580091,0.71231622,7.2251005,0.23743418,-42.761009
5142790000,0.31110993,149.11604,0.71196014,7.1575584,0.71200818,7.248086,0.23730105,-42.628208
5142796000,0.31154084,149.19637,0.71148324,7.1916537,0.71218437,7.2254181,0.23722418,-42.562313
5142802000,0.3114045,149.17003,0.71212494,7.1783366,0.71228218,7.21766,0.23734541,-42.600784
5142808000,0.311288,149.07549,0.71277207,7.1840768,0.71214676,7.2440977,0.23749997,-42.640762
5142814000,0.31150043,149.10233,0.71206486,7.1622467,0.7119953,7.2421784,0.23726693,-42.527199
5142820000,0.31137413,149.13092,0.71207327,7.145916,0.71220428,7.2367325,0.23741078,-42.656105
5142826000,0.31116435,149.14822,0.71211094,7.1266251,0.71203983,7.2370758,0.23736238,-42.707283
5142832000,0.3114455,149.04791,0.71229225,7.1157346,0.71223795,7.214571,0.23725133,-42.699894
